Series,ImageID,Filename,Repeat,HashMs,SignMs,EmbedMs,ExtractRecoverMs,VerifyMs,TotalMs,EmbeddingSuccess
CT-02,CT-02_CT-02_image-00146_ai-generated,CT-02_image-00146_ai-generated.tiff,6,1.22666666666667,5.03908333333333,13.20875,3.36291666666667,1.4545,24.297,1
CT-02,CT-02_CT-02_image-00146_ai-generated,CT-02_image-00146_ai-generated.tiff,7,1.24425,4.95491666666667,12.8001666666667,3.32966666666667,1.8025,24.1354583333333,1
CT-02,CT-02_CT-02_image-00146_ai-generated,CT-02_image-00146_ai-generated.tiff,8,1.19875,4.93945833333333,13.25675,3.51395833333333,1.45866666666667,24.3714166666667,1
CT-02,CT-02_CT-02_image-00146_ai-generated,CT-02_image-00146_ai-generated.tiff,9,1.24791666666667,4.93845833333333,13.3895416666667,3.48820833333333,1.42654166666667,24.493625,1
CT-02,CT-02_CT-02_image-00146_ai-generated,CT-02_image-00146_ai-generated.tiff,10,1.22895833333333,4.93941666666667,13.1474166666667,3.478,1.52075,24.3179166666667,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,1,1.22158333333333,4.93879166666667,12.9074166666667,3.43441666666667,1.426375,23.9311666666667,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,2,1.23054166666667,4.94166666666667,13.3816666666667,3.46116666666667,1.418125,24.43575,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,3,1.22570833333333,4.89,12.928375,3.34591666666667,1.482,23.8765,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,4,1.25341666666667,4.94891666666667,13.3344166666667,3.34966666666667,1.45391666666667,24.3445416666667,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,5,1.23125,4.95183333333333,13.0498333333333,3.21808333333333,1.49675,23.952375,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,6,1.222625,4.90729166666667,12.9062916666667,3.374375,1.63525,24.0520416666667,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,7,1.25770833333333,5.01616666666667,13.0281666666667,3.20916666666667,1.48516666666667,24.0014583333333,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,8,1.241375,4.942875,12.126875,3.1485,1.40766666666667,22.871,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,9,1.23125,4.94116666666667,12.4146666666667,3.16316666666667,1.423625,23.1772083333333,1
CT-03,CT-03_CT-03_image-00000_ai-generated,CT-03_image-00000_ai-generated.tiff,10,1.23845833333333,4.94470833333333,12.58325,3.1795,1.424125,23.3727916666667,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,1,1.23133333333333,4.956875,12.7480416666667,3.27620833333333,1.45620833333333,23.6725,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,2,1.24154166666667,4.97375,12.8554166666667,3.28354166666667,1.43825,23.7957083333333,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,3,1.224875,4.948875,12.782875,3.306125,1.42075,23.6863333333333,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,4,1.23704166666667,4.950875,12.8335,3.32770833333333,1.416875,23.7681666666667,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,5,1.59929166666667,4.93295833333333,12.8658333333333,3.32295833333333,1.4295,24.1533333333333,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,6,1.23945833333333,4.93029166666667,12.9652916666667,3.26720833333333,1.41258333333333,23.817375,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,7,1.22404166666667,4.94420833333333,12.8052916666667,3.26370833333333,1.41266666666667,23.6521666666667,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,8,1.24304166666667,4.951,12.6285416666667,3.245375,1.42141666666667,23.4919583333333,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,9,1.21758333333333,4.94129166666667,12.8020833333333,3.278875,1.41158333333333,23.6534166666667,1
CT-03,CT-03_CT-03_image-00170_ai-generated,CT-03_image-00170_ai-generated.tiff,10,1.238875,4.94266666666667,12.388125,3.3455,1.48541666666667,23.4038333333333,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,1,1.23258333333333,4.95566666666667,13.032125,3.30783333333333,1.42229166666667,23.954875,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,2,1.21258333333333,4.972375,12.5091666666667,3.30070833333333,1.498125,23.4975416666667,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,3,1.22154166666667,4.96804166666667,12.5451666666667,3.327125,1.43745833333333,23.5025,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,4,1.21733333333333,4.92475,12.751625,3.33679166666667,1.41691666666667,23.6504583333333,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,5,1.21929166666667,4.92120833333333,12.7701666666667,3.31570833333333,1.41379166666667,23.643,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,6,1.216375,4.94595833333333,12.6445,3.21529166666667,1.418875,23.4434166666667,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,7,1.21754166666667,4.91933333333333,12.554375,3.33141666666667,1.54204166666667,23.56775,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,8,1.23066666666667,4.94791666666667,12.8409166666667,3.315625,1.43045833333333,23.77075,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,9,1.22925,4.953625,12.6661666666667,3.24533333333333,1.44879166666667,23.5471666666667,1
CT-03,CT-03_CT-03_image-00352_ai-generated,CT-03_image-00352_ai-generated.tiff,10,1.22308333333333,4.916125,12.4027083333333,3.31341666666667,1.43704166666667,23.2954583333333,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,1,1.16766666666667,4.92120833333333,13.0542916666667,3.1985,1.59604166666667,23.9446666666667,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,2,1.1495,4.94066666666667,12.9815,3.45429166666667,1.45125,23.9816666666667,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,3,1.66370833333333,4.93595833333333,12.9989583333333,3.438625,1.43633333333333,24.477375,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,4,1.22341666666667,4.90875,13.0117083333333,3.44691666666667,1.42366666666667,24.01725,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,5,1.20945833333333,4.93754166666667,12.8710833333333,3.34054166666667,1.41575,23.7769166666667,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,6,1.22070833333333,4.95316666666667,12.777375,3.41933333333333,1.40983333333333,23.782625,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,7,1.21129166666667,4.94554166666667,12.62725,3.34729166666667,1.41741666666667,23.55125,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,8,1.21895833333333,4.939375,12.713125,3.42016666666667,1.41379166666667,23.7077083333333,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,9,1.216625,4.92754166666667,12.7550833333333,3.392,1.40975,23.7032916666667,1
MR-01,MR-01_MR-01_image-00008_ai-generated,MR-01_image-00008_ai-generated.tiff,10,1.212875,4.92783333333333,12.5192916666667,3.34875,1.40845833333333,23.4193333333333,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,1,1.22333333333333,5.014125,13.4674166666667,3.49245833333333,1.590125,24.79225,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,2,1.220875,5.12358333333333,12.51875,3.267125,1.58291666666667,23.7215833333333,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,3,1.22116666666667,4.99125,12.2763333333333,3.22841666666667,1.455875,23.177125,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,4,1.246375,4.98083333333333,12.3859166666667,3.17195833333333,1.51870833333333,23.3073333333333,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,5,1.23970833333333,5.024875,12.3735416666667,3.41058333333333,1.45983333333333,23.512375,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,6,1.23054166666667,4.938625,12.865625,3.49395833333333,1.42625,23.958375,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,7,1.22004166666667,4.9695,12.899375,3.36720833333333,1.428625,23.88775,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,8,1.21879166666667,4.93475,12.6975416666667,3.392125,1.42025,23.666125,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,9,1.22525,4.91333333333333,12.1194583333333,3.16429166666667,1.416625,22.8422083333333,1
MR-01,MR-01_MR-01_image-00014_ai-generated,MR-01_image-00014_ai-generated.tiff,10,1.21845833333333,4.95445833333333,12.3655416666667,3.19058333333333,1.46370833333333,23.1955416666667,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,1,1.65191666666667,4.970125,12.6607083333333,3.30929166666667,1.63295833333333,24.2307083333333,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,2,1.25591666666667,5.15625,12.6615,3.30704166666667,1.66804166666667,24.0560833333333,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,3,1.24133333333333,4.97154166666667,12.4013333333333,3.14320833333333,1.44725,23.2105416666667,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,4,1.1865,4.963625,12.598,3.171375,1.44858333333333,23.3717083333333,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,5,1.22229166666667,4.96208333333333,12.513375,3.181625,1.422375,23.3045416666667,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,6,1.21458333333333,4.93975,12.6865416666667,3.158625,1.40229166666667,23.404375,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,7,1.21716666666667,4.92558333333333,12.5717083333333,3.17458333333333,1.39945833333333,23.2909166666667,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,8,1.2295,4.93175,12.604625,3.171,1.40125,23.340375,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,9,1.213875,4.96741666666667,12.4337083333333,3.15904166666667,1.41266666666667,23.188875,1
MR-01,MR-01_MR-01_image-00021_ai-generated,MR-01_image-00021_ai-generated.tiff,10,1.21029166666667,4.93025,12.5327916666667,3.17758333333333,1.405125,23.2580833333333,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,1,1.23195833333333,4.98045833333333,12.7127916666667,3.31654166666667,1.47504166666667,23.7216666666667,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,2,1.21879166666667,4.94008333333333,12.7357916666667,3.30183333333333,1.54070833333333,23.7410833333333,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,3,1.21445833333333,4.93183333333333,12.8053333333333,3.24704166666667,1.57804166666667,23.7827083333333,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,4,1.23166666666667,4.96570833333333,12.5995833333333,3.277625,1.47358333333333,23.5536666666667,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,5,1.23891666666667,4.95466666666667,12.8059166666667,3.40033333333333,1.435625,23.8389583333333,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,6,1.22354166666667,4.95770833333333,12.545875,3.2435,1.41991666666667,23.3932083333333,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,7,1.21641666666667,4.95058333333333,12.3649583333333,3.13379166666667,1.423875,23.0929583333333,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,8,1.23595833333333,4.932,12.2875416666667,3.24245833333333,1.41808333333333,23.1193333333333,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,9,1.23825,4.9375,12.3403333333333,3.292125,1.40516666666667,23.216,1
MR-02,MR-02_MR-02_image-00000_ai-generated,MR-02_image-00000_ai-generated.tiff,10,1.22558333333333,4.94591666666667,12.2400416666667,3.20508333333333,1.40375,23.0226666666667,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,1,1.22191666666667,4.965375,12.9712083333333,3.27891666666667,1.42408333333333,23.8640833333333,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,2,1.223875,4.972125,12.629625,3.28058333333333,1.41216666666667,23.520625,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,3,1.22054166666667,4.972875,12.4862083333333,3.23275,1.61291666666667,23.5302083333333,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,4,1.228875,4.962375,12.6042916666667,3.19079166666667,1.463875,23.4550833333333,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,5,1.22270833333333,4.9495,12.307625,3.25395833333333,1.46345833333333,23.2020833333333,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,6,1.236875,4.93425,12.2747916666667,3.206125,1.43295833333333,23.0880833333333,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,7,1.21275,4.98266666666667,12.4659166666667,3.154375,1.41745833333333,23.2358333333333,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,8,1.20883333333333,4.957125,12.3351666666667,3.20258333333333,1.41054166666667,23.11675,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,9,1.225375,4.98554166666667,12.518125,3.17933333333333,1.43429166666667,23.34525,1
MR-02,MR-02_MR-02_image-00006_ai-generated,MR-02_image-00006_ai-generated.tiff,10,1.22370833333333,4.93816666666667,12.296875,3.19616666666667,1.41258333333333,23.0697916666667,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,1,1.241875,4.95479166666667,12.642125,3.33845833333333,1.41295833333333,23.5930416666667,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,2,1.21133333333333,4.92654166666667,12.8060833333333,3.317375,1.412375,23.6760833333333,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,3,1.2165,4.91925,12.836125,3.30225,1.40083333333333,23.677375,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,4,1.23195833333333,4.93375,12.656625,3.42895833333333,1.6425,23.8989583333333,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,5,1.23983333333333,4.95691666666667,13.1357916666667,3.39779166666667,1.45054166666667,24.1859583333333,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,6,1.217375,4.89316666666667,12.5119583333333,3.42204166666667,1.45416666666667,23.5026666666667,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,7,1.230625,4.92270833333333,12.898125,3.424375,1.412125,23.891125,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,8,1.21454166666667,4.93183333333333,12.8674583333333,3.4045,1.41516666666667,23.8359166666667,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,9,1.595375,4.948,13.101625,3.44383333333333,1.43275,24.524875,1
MR-02,MR-02_MR-02_image-00013_ai-generated,MR-02_image-00013_ai-generated.tiff,10,1.214875,4.954625,12.3477916666667,3.22579166666667,1.44,23.185875,1
MR-03,MR-03_MR-03_image-00004_ai-generated,MR-03_image-00004_ai-generated.tiff,1,1.22833333333333,4.9715,12.708,3.25308333333333,1.513,23.6809166666667,1
